_key,Ts,co2ppmCorrected,co2ppmPureSens,humidity,lightStats,pumpStatus,soilHum,soilTemp,temperature,z_counter
-MmvhrLGh5GL1L3Rk3Yb,1635236935058,3304.36108,4524.04395,67.8,239,0,92,29.3125,32.1,1651
-MmvhydZPNqokltZP910,1635236964965,3386.34009,4524.04395,67.8,240,0,92,29.3125,32.1,1652
-Mmvi5Qfj8hRYAUDrWFz,1635236996844,3508.46558,4524.04395,68,223,0,93,29.3125,32.1,1653
-MmviChtZfijTrvsG2kc,1635237026681,2804.56055,3948.16382,68.1,233,0,93,29.3125,32.2,1654
-MmviK0GUMwTCA5rxIEu,1635237056594,3460.30884,4636.28174,68.1,240,0,92,29.3125,32.2,1655
-MmviRv9eGWIh8s197ck,1635237088970,3330.25293,4524.04395,68.2,239,0,92,29.3125,32.3,1656
-MmviZDBZuoKQ2yjZfk6,1635237118861,3338.21729,4636.28174,67.8,240,0,92,29.3125,32.3,1657
-MmvifVNxEWGj75l_zB8,1635237148696,3424.99609,4809.22168,67.6,240,0,92,29.375,32.3,1658
-Mmvimtpaw7-rLvbmzxm,1635237178998,3539.85791,4809.22168,68.2,241,0,92,29.375,32.3,1659
-MmviuBGNUYy3s8IaoX2,1635237208849,3673.89355,4579.86133,67.9,241,0,92,29.375,32.4,1660
-Mmvj0THm15ktDiN0lM0,1635237238674,3301.99634,4524.04395,67.4,241,0,92,29.375,32.4,1661
-Mmvj82MfYnYNlA-_8Rx,1635237269719,3473.27124,4693.31152,67.3,254,0,92,29.375,32.3,1662
-MmvjFNQ4dhgEH_5lwzL,1635237299740,2703.32275,3802.64185,67.6,233,0,93,29.375,32.4,1663
-MmvjMhRek-xl01sMPwK,1635237329756,3290.18872,4524.04395,68,244,0,92,29.375,32.4,1664
-MmvjU0uDAKDQokYDUYE,1635237359738,3411.79663,4636.28174,67.9,229,0,93,29.375,32.5,1665
-MmvjaTwxoUv5nhq_Y23,1635237390269,3510.14111,4579.86133,67.4,233,0,93,29.375,32.4,1666
-MmvjhlbsjH5hcAFOdwi,1635237420136,2845.88477,3899.12866,67.4,247,0,92,29.375,32.4,1667
-MmvjpKP4sRDFLqO8wv4,1635237451098,3305.93823,4636.28174,67.2,247,0,92,29.375,32.4,1668
-MmvjwbkubTt1D0yl3LL,1635237480945,2295.91235,3708.22827,67.4,246,0,92,29.4375,32.3,1669
-Mmvk2uBy4COGp2bE4BJ,1635237510796,3400.09277,4579.86133,66.6,250,0,92,29.4375,32.4,1670
-MmvkACBVo-D3qvBXuId,1635237540684,2685.43115,3393.53955,66.6,240,0,93,29.4375,32.4,1671
-MmvkH_9QM-6HkNjSszn,1635237570890,3325.69067,4524.04395,66.2,253,0,92,29.4375,32.4,1672
-MmvkP1IVQIxx3iyqCmR,1635237601428,3248.28687,4524.04395,66.2,256,0,92,29.4375,32.3,1673
-MmvkWblFmi8e3lYSTLR,1635237632497,3332.02856,4524.04395,66.4,255,0,92,29.4375,32.1,1674
-MmvkcwUbGC8UrtxbJiD,1635237662496,3164.39893,4524.04395,66.8,238,0,93,29.4375,32.1,1675
-MmvkkEGVMFVzGUwiYDT,1635237692370,3324.63623,4524.04395,66.6,234,0,92,29.4375,32.2,1676
-MmvkrWJeRxE3c8c6feL,1635237722197,3375.14526,4524.04395,66.3,261,0,92,29.4375,32.1,1677
-MmvkynQv-J101x7501J,1635237752028,3205.59106,4253.7915,66.7,256,0,92,29.4375,32.1,1678
-Mmvl54Xu90q5skM_kgd,1635237781858,3335.46387,4414.19336,66.4,262,0,92,29.4375,32,1679
-MmvlCcc00bx7CoRaWxe,1635237812777,3250.60645,4414.19336,66.6,260,0,92,29.4375,32,1680
-MmvlJvBZNACGVDi3agF,1635237842637,3010.95483,4253.7915,67,264,0,92,29.4375,32,1681
-MmvlRDlni3NZrgVUOaf,1635237872561,2589.97632,3481.00757,67,266,0,92,29.4375,32,1682
-MmvlYWFa-1Mw0gmFdZs,1635237902417,3244.8103,4468.82373,66.9,265,0,92,29.4375,32,1683
-MmvlepN_Uj_ksDX7d_D,1635237932377,3284.44653,4468.82373,67.1,267,0,91,29.4375,31.9,1684
-Mmvlm6vCKeNar8RN5xy,1635237962235,3319.62549,4636.28174,67.2,271,0,92,29.4375,32,1685
-MmvltdLSc4zMeNRXLFc,1635237993047,3321.07568,4524.04395,67.3,272,0,92,29.4375,31.9,1686
-Mmvm-vQXijUXwK7frvh,1635238022876,3161.51221,4414.19336,67.3,272,0,92,29.4375,31.9,1687
-Mmvm7Cy_VPW8Weh0xMd,1635238052734,3236.57715,4524.04395,67.5,273,0,92,29.4375,31.9,1688
-MmvmEV0CJ68b7NOyOvt,1635238082562,3311.7251,4524.04395,67.6,273,0,92,29.4375,32,1689
-MmvmLn0VksuQliqgcei,1635238112449,3307.77759,4524.04395,67.8,277,0,92,29.4375,32,1690
-MmvmT4kNtW_l_gX_lMR,1635238142321,3433.58569,4750.95605,67.7,279,0,92,29.4375,32,1691
-Mmvm_kytPwCzpV3Yt1L,1635238173759,3431.53906,4524.04395,67.8,279,0,92,29.4375,32,1692
-Mmvmh4WEMXrU4xSWdUT,1635238203745,2711.72119,3802.64185,67.6,281,0,91,29.4375,32.1,1693
-MmvmoNi8xXvkzKVA-E7,1635238233647,3311.7251,4750.95605,67.6,279,0,92,29.4375,32,1694
-MmvmvfgNDkNGqdnFv9h,1635238263532,3309.75098,4750.95605,67.7,281,0,92,29.4375,32,1695
-Mmvn1yc1VC_9AJ2WXa_,1635238293417,3522.02148,4927.64258,67.7,283,0,92,29.4375,31.9,1696
-Mmvn9IUfr0-UoDlhvHQ,1635238323424,3604.44727,4809.22168,67.9,295,0,92,29.4375,31.9,1697
-MmvnGqhFGSJyqPMLzy-,1635238354349,3688.54272,5235.01807,68.1,285,0,92,29.4375,31.9,1698
-MmvnOFB-MONmpIeX-oK,1635238384653,3595.28711,4987.81006,68.5,302,0,92,29.4375,31.8,1699
-MmvnVYB4yvwAjjaRoRu,1635238414540,3775.98779,5172.22363,68.4,310,0,92,29.4375,31.8,1700
-MmvnbqAj6u3FAxCt7Pk,1635238444427,3964.06396,5298.48535,68.5,289,0,92,29.4375,31.7,1701
-Mmvnj8t5Rn8eQSkf_wQ,1635238474362,3916.71143,5172.22363,68.5,289,0,92,29.4375,31.7,1702
-MmvnqRocFcL9_j7kAe3,1635238504244,3777.6394,5298.48535,68.5,295,0,92,29.4375,31.7,1703
-Mmvny3IReHQ63QJR8Qk,1635238535443,3549.17017,5235.01807,68.8,279,0,93,29.4375,31.7,1704
-Mmvo4OHqTwstdQFF9Aa,1635238565459,3773.13501,5110.09277,68.7,300,0,92,29.4375,31.7,1705
-MmvoBmRG1wHveFmN9eT,1635238595740,3821.22412,5298.48535,68.6,282,0,93,29.4375,31.7,1706
-MmvoJ4abteDMpGSTLSs,1635238625639,3959.3374,5559.23145,68.7,291,0,92,29.375,31.7,1707
-MmvoQQ4C0qe6eWLN1F7,1635238655685,4007.1416,5427.46973,68.7,303,0,92,29.4375,31.7,1708
-MmvoXi2y2CnPhdVFxA3,1635238685571,3730.03735,4868.11523,68.6,304,0,92,29.375,31.7,1709
-MmvoeLTwSjZ2qrWF519,1635238716830,3682.97119,4927.64258,68.7,304,0,92,29.4375,31.7,1710
-Mmvolj14jLLj3JxEDgr,1635238747075,4004.75122,5172.22363,68.8,304,0,92,29.4375,31.7,1711
-Mmvot0KfcUnV1gJbC9X,1635238776918,3770.88428,5559.23145,68.8,309,0,92,29.375,31.7,1712
-Mmvp-R8CNsnQY9897sG,1635238807306,3762.4873,4809.22168,69,313,0,92,29.4375,31.8,1713
-Mmvp6ibAM8Yz8bWqORV,1635238837160,3547.61694,5110.09277,68.7,310,0,92,29.375,31.8,1714
-MmvpE0bICDyqxGT1va7,1635238867048,3543.3833,5172.22363,68.9,303,0,93,29.375,31.8,1715
-MmvpLc94O8bKuzLjYan,1635238898186,3541.26709,5110.09277,69,317,0,92,29.375,31.8,1716
-MmvpSttMmnl_4pEIkwb,1635238927993,3416.14722,4524.04395,68.9,321,0,92,29.375,31.8,1717
-Mmvp_BPsieGV7WNMIQN,1635238957850,3766.98315,4809.22168,68.8,319,0,92,29.375,31.8,1718
-MmvpgTpz5q-gUb0ekUx,1635238987702,3685.16968,4693.31152,68.6,322,0,92,29.375,31.7,1719
-MmvpnlJ_Tv3V_Xzn6Ui,1635239017557,3595.28711,4987.81006,68.5,325,0,92,29.375,31.8,1720
-Mmvpv3p6o-_BGznaze1,1635239047477,3830.95923,5110.09277,68,329,0,92,29.375,31.8,1721
-Mmvq1daJOrrKIVBjJ0q,1635239078503,3694.55908,5172.22363,68,329,0,92,29.375,31.8,1722
-Mmvq8wLeg4ivY_SXKaE,1635239108374,3040.35303,3997.73462,67.8,333,0,92,29.375,31.8,1723
-MmvqGDsuHHTnk14e6wY,1635239138232,3694.55908,4868.11523,68,333,0,92,29.375,31.8,1724
-MmvqNWfcewMWR7nLk5g,1635239168107,3396.85278,4636.28174,67.8,333,0,92,29.375,31.8,1725
-MmvqUo3Z2eG5i82yMxA,1635239197957,3612.47607,4927.64258,67.7,336,0,92,29.375,31.8,1726
-Mmvqb4x9C0wjlhqblxz,1635239227773,3355.51489,4693.31152,67.8,339,0,92,29.375,31.8,1727
-MmvqilOrtID03ovT0R7,1635239259225,3402.92871,4524.04395,67.5,342,0,92,29.375,31.8,1728
-Mmvqq3IqL6i2aOHKFWB,1635239289107,3278.0647,4149.70361,67.6,347,0,92,29.375,31.8,1729
-MmvqxNWOlAEVJ7hLElR,1635239319073,3247.64331,4524.04395,67.1,346,0,92,29.375,31.8,1730
-Mmvr3gQEupsYc9VsU-_,1635239349020,3247.12817,4468.82373,67.3,345,0,92,29.375,31.7,1731
-MmvrAzN1niziZ5RwrkX,1635239378904,3198.34814,4253.7915,67.6,353,0,92,29.375,31.8,1732
-MmvrIGORV_uTJhyvhZL,1635239408730,3285.35791,4524.04395,67.4,327,0,93,29.375,31.7,1733
-MmvrPp9Ww_RavHSy23x,1635239439691,3321.99902,4524.04395,67.6,351,0,92,29.375,31.7,1734
-MmvrX6uyzkbsRHMBTLl,1635239469562,3318.57178,3997.73462,67.6,336,0,93,29.375,31.8,1735
-MmvreIBkj2D54Emu8dU,1635239503053,3247.64331,4414.19336,67.1,357,0,92,29.375,31.8,1736
-Mmvrsj7_xmoEiQt3qj0,1635239562184,3250.99268,4414.19336,67.1,362,0,92,29.375,31.7,1737
-Mmvs-8tAqiaM5ep_EBR,1635239592569,3456.55981,5048.62646,67.1,343,0,93,29.375,31.7,1738
-Mmvs6VWdSQbLQHWsdpW,1635239622690,3715.44409,4868.11523,67.4,367,0,92,29.375,31.6,1739
-MmvsDoYcRKdcA_YYWJp,1635239652644,3765.15601,5427.46973,67.2,371,0,92,29.375,31.6,1740
-MmvsL8hgNIQcb2Q0l0S,1635239682670,3766.79761,5298.48535,67.3,368,0,92,29.375,31.5,1741
-MmvsSQc8Ipz8ZaH_YYm,1635239712489,4044.23535,5362.63379,67.5,370,0,92,29.375,31.5,1742
-MmvsZxwrQdelRwV54CM,1635239743357,4247.48535,5693.82471,67.3,367,0,92,29.375,31.5,1743
-MmvsgEo9w-0lz16JoeG,1635239773173,3998.36597,5298.48535,67.4,379,0,92,29.375,31.5,1744
-MmvsnWnFZ_CuXQXZXwg,1635239802995,4194.5874,5626.16943,67.4,374,0,92,29.375,31.5,1745
-Mmvsuniu77jmRisj439,1635239832814,4244.96191,5493,67.4,364,0,93,29.375,31.5,1746
-Mmvt15LMBBojPeEwg96,1635239862678,3133.72827,4306.68262,67.4,383,0,92,29.375,31.5,1747
-Mmvt8NOJzBzJ872MQfg,1635239892506,4090.56543,5298.48535,67.6,385,0,92,29.375,31.5,1748
-MmvtFttt21htFIjnKmH,1635239923321,3579.90088,4927.64258,67.7,387,0,92,29.3125,31.5,1749
-MmvtNAkHjPAfcKmLO6Z,1635239953136,3761.72314,5172.22363,67.7,390,0,92,29.375,31.4,1750
-MmvtUSZfIsoFCT8H36H,1635239982949,3245.58203,4468.82373,67.9,394,0,92,29.375,31.4,1751
-MmvtajPZndVpDnYoF59,1635240012763,3285.75,4524.04395,67.9,397,0,92,29.375,31.4,1752
-Mmvti00oDr_HtG6W4hw,1635240042562,4131.7793,5427.46973,68.1,398,0,92,29.3125,31.4,1753
-MmvtpHnCXYtVoi5hOx_,1635240072372,4033.98169,5362.63379,68.1,400,0,92,29.3125,31.4,1754
-MmvtwZcDGNYx6p5qvaO,1635240102185,3938.24365,5298.48535,68.1,405,0,92,29.3125,31.4,1755
-Mmvu33d1A8TX0dAfj9n,1635240132906,3800.6687,5298.48535,68,401,0,92,29.3125,31.4,1756
-MmvuALd5EtuP7k848Ve,1635240162730,3623.10205,4524.04395,67.9,385,0,93,29.3125,31.4,1757
-MmvuHcP1go8JrvpuSn4,1635240192538,3798.40796,5048.62646,68.1,409,0,92,29.3125,31.4,1758
-MmvuOu7AP3lit4gzDQQ,1635240222344,3798.40796,5427.46973,68.1,410,0,92,29.3125,31.4,1759
-MmvuWArfiHY6L_48I--,1635240252152,2682.76562,5298.48535,68.5,419,0,92,29.3125,31.4,1760
-MmvucSfGkccntrljNaL,1635240281964,3529.72339,5110.09277,68.2,400,0,93,29.3125,31.4,1761
-Mmvujjg8m_BGSvtoQEv,1635240311788,2823.24365,3850.62231,68.2,421,0,92,29.3125,31.5,1762
-Mmvus-D_gGp0r8HAUQs,1635240345614,2720.46118,3802.64185,68.1,425,0,92,29.3125,31.5,1763
-MmvuzH1E2DfZF9XqcZy,1635240375426,3491.1123,4579.86133,68,427,0,92,29.3125,31.4,1764
-Mmvv5YoeoxcMOnHcLKl,1635240405237,3318.96631,4524.04395,68.1,432,0,92,29.3125,31.5,1765
-MmvvCpamsfvJn9blY63,1635240435047,3403.33423,4579.86133,68,432,0,92,29.3125,31.5,1766
-MmvvK6JG0SSXxz3fYGF,1635240464853,3318.43945,4636.28174,68.3,413,0,93,29.3125,31.4,1767
-MmvvRNz6Nr-90gyG1tQ,1635240494656,3484.88208,4579.86133,68.3,435,0,92,29.3125,31.4,1768
-MmvvYtPjmXUadm7kzhy,1635240525402,3312.51392,4524.04395,68.6,426,0,93,29.3125,31.4,1769
-MmvvfAF85JNGTXPG8iQ,1635240555216,3442.59937,4414.19336,68.3,429,0,93,29.3125,31.4,1770
-MmvvmS5jRYc7hyIAt5O,1635240585031,3398.20312,4636.28174,68.6,446,0,92,29.3125,31.3,1771
-MmvvtjFdYXf148GYq1c,1635240614864,3317.91284,4868.11523,68.5,454,0,92,29.3125,31.3,1772
-Mmvw0-tq6ajZhXjIb9j,1635240644665,3317.91284,4693.31152,68.5,457,0,92,29.3125,31.3,1773
-Mmvw7HeL75c8aKoIuSZ,1635240674475,3319.88892,4253.7915,68.4,459,0,92,29.25,31.3,1774
-MmvwEZN4TYceQmRnGmE,1635240704281,2755.23291,3850.62231,68.6,463,0,92,29.3125,31.2,1775
-MmvwM51HwidMknI9uVn,1635240735106,3445.6084,4579.86133,68.5,462,0,92,29.25,31.2,1776
-MmvwTMnKE2r70xBvCr3,1635240764915,3321.86572,4524.04395,68.3,444,0,93,29.25,31.3,1777
-Mmvw_df_8KTaniS8_2W,1635240794731,3368.32666,4524.04395,68.2,470,0,92,29.25,31.2,1778
-MmvwgvQVokH2US1QzOI,1635240824540,3409.82202,4524.04395,68.2,467,0,92,29.25,31.2,1779
-MmvwoCRetrshlT31wC8,1635240854364,2368.50488,3708.22827,68.4,473,0,92,29.25,31.2,1780
-MmvwvU4DLahBJDmc6J2,1635240884165,3321.33936,4579.86133,68.5,478,0,92,29.25,31.2,1781
-Mmvx1kqLolKv3CxNF7A,1635240913974,3313.96167,4524.04395,68.7,473,0,92,29.25,31.3,1782
-Mmvx9GGdtwbr_F1PEto,1635240944721,2719.59717,3481.00757,68.5,479,0,92,29.25,31.3,1783
-MmvxGXxcrW06I0l4JDf,1635240974525,3329.25537,4579.86133,68.1,461,0,93,29.25,31.2,1784
-MmvxNors0kRcbC4tGnO,1635241004344,3327.27539,3997.73462,68.2,485,0,92,29.25,31.2,1785
-MmvxV5_i_dkSg2vlgnP,1635241034149,3364.31982,4524.04395,68.4,489,0,92,29.25,31.2,1786
-MmvxbNTZ5dfOpyeXw9C,1635241063966,3201.01514,4468.82373,68.5,495,0,92,29.25,31.2,1787
-MmvxieAsEsK2RJFFy3r,1635241093771,3317.91284,4468.82373,68.5,493,0,92,29.25,31.3,1788
-MmvxpvuETVMY8YW4-2-,1635241123579,3282.7522,4468.82373,68.4,495,0,92,29.25,31.2,1789
-MmvxxRLMZ7dQq1Jvooc,1635241154326,3445.6084,4468.82373,68.5,501,0,92,29.25,31.2,1790
-Mmvy3hz821cH-yU8UU4,1635241184128,3122.93237,4524.04395,68.5,502,0,92,29.25,31.2,1791
-MmvyAzerOPAV4jxwc4e,1635241213931,3276.89331,4524.04395,68.7,505,0,92,29.25,31.2,1792
-MmvyIGb8EEs1dpEmZbS,1635241243751,3315.4104,4524.04395,68.8,502,0,92,29.25,31.2,1793
-MmvyPYDJGykoqreu0zk,1635241273551,3276.37305,4468.82373,68.9,509,0,92,29.25,31.1,1794
-MmvyWp2x8WuqZwWJUON,1635241303363,3313.43506,4524.04395,68.9,496,0,92,29.25,31.2,1795
-Mmvyd5teVbzzjGQvdlc,1635241333177,3314.88428,4636.28174,69,508,0,92,29.25,31.1,1796
-MmvykbJHHLMv39gnw-t,1635241363924,3276.37305,4524.04395,68.9,491,0,93,29.1875,31.1,1797
-MmvyrtBAyabY6slSBYc,1635241393740,3314.88428,4524.04395,69,523,0,92,29.1875,31.1,1798
-MmvyzA3d0GXyxwHOIJz,1635241423556,3312.90869,4524.04395,69.1,525,0,92,29.1875,31.1,1799
-Mmvz5RzyNV3ChjT902I,1635241453375,3269.09229,4524.04395,69.1,521,0,92,29.1875,31.2,1800
-MmvzCj311OMsZ4PNq2v,1635241483204,3309.48853,4693.31152,69.1,525,0,92,29.1875,31.2,1801
-MmvzK06FiBBsI_9rRaI,1635241513032,3316.85889,4468.82373,68.9,526,0,92,29.1875,31.1,1802
-MmvzRHzh595o2H5GJnU,1635241542847,2712.26025,3755.17725,69.3,528,0,92,29.1875,31.1,1803
-MmvzYnzFC1yH-_26eDb,1635241573632,3306.98999,4750.95605,69.4,529,0,92,29.1875,31.1,1804
-Mmvzf4snkOQk0-sC075,1635241603448,3303.04663,4524.04395,69.6,528,0,92,29.1875,31.1,1805
-MmvzmMsLX7190L-4MkX,1635241633273,2777.55884,3615.84961,69.7,531,0,92,29.1875,31,1806
-Mmvztdhgm1QPxid-mT6,1635241663085,2808.02222,3997.73462,69.8,535,0,92,29.1875,31.1,1807
-Mmw--vKFF_ufak5-Z2K,1635241692885,3299.10693,4809.22168,69.8,537,0,92,29.1875,31.1,1808
-Mmw-7CaqtT5XIVgllVP,1635241722726,3299.10693,4636.28174,69.8,539,0,92,29.1875,31.1,1809
-Mmw-EUNfnfg9ihD0quR,1635241752536,3295.69531,4524.04395,69.8,541,0,92,29.1875,31.2,1810
-Mmw-LzXvQt-5whhDB20,1635241783266,3293.72876,4524.04395,69.9,519,0,93,29.1875,31.2,1811
-Mmw-TGCunyB5w_LFXdS,1635241813070,3291.76196,4524.04395,70,551,0,92,29.1875,31.2,1812
-Mmw-_Xpphq24uUYqO4I,1635241842869,3291.76196,4524.04395,70,549,0,92,29.1875,31.2,1813
-Mmw-goYGXotQ6dG67xI,1635241872675,3293.20386,4524.04395,70.1,554,0,92,29.1875,31.1,1814
-Mmw-o5Rs_FkYpkRvhN2,1635241902493,3287.83057,4524.04395,70.2,556,0,92,29.1875,31.2,1815
-Mmw-vNF-ULuX-TXh6hZ,1635241932304,2696.55054,3481.00757,70.1,558,0,92,29.1875,31.2,1816
-Mmw01eCRS-3dheTX0Xd,1635241962125,3249.64111,4414.19336,70.1,560,0,92,29.1875,31.2,1817
-Mmw09ArLSaxVb_5mwVE,1635241992951,2664.37061,3661.78735,70,564,0,92,29.1875,31.2,1818
-Mmw0GSe-iCURJiUzuKD,1635242022762,3287.83057,4468.82373,70.2,563,0,92,29.1875,31.2,1819
-Mmw0NjW4fFhG-S-olff,1635242052577,3285.86597,4524.04395,70.3,565,0,92,29.1875,31.2,1820
-Mmw0V071Ch4SUHT0cV3,1635242082376,3243.81885,4524.04395,70.4,567,0,92,29.1875,31.2,1821
-Mmw0bHpFflW76W0joMi,1635242112181,3243.81885,4524.04395,70.4,576,0,92,29.1875,31.2,1822
-Mmw0iZdS_ePfqEZ8aLm,1635242141994,3241.8811,4524.04395,70.5,576,0,92,29.1875,31.2,1823
-Mmw0pqUoWEGcnWDQdu3,1635242171807,3402.69995,4579.86133,70.6,577,0,92,29.1875,31.2,1824
-Mmw0xMjYSq3gQkrD0ym,1635242202608,3279.97778,4524.04395,70.6,588,0,92,29.1875,31.2,1825
-Mmw13dZ71Y5Tl3W_o82,1635242232420,3367.38647,4636.28174,70.3,586,0,92,29.1875,31.2,1826
-Mmw1AvL8F6WjHcD7WHe,1635242262230,3279.97778,4524.04395,70.6,592,0,92,29.1875,31.2,1827
-Mmw1ICYttIMyC2RsvBV,1635242292068,3201.73877,4414.19336,70.7,594,0,92,29.1875,31.1,1828
-Mmw1PUUt40EusnPbujQ,1635242321887,3205.05884,4636.28174,70.7,594,0,92,29.1875,31,1829
-Mmw1Wlfc14pfSpcGLe0,1635242351723,3282.33276,4524.04395,71,599,0,92,29.1875,30.9,1830
-Mmw1d2SE9NbbM5xWzgt,1635242381533,3275.01074,4524.04395,71.2,600,0,92,29.1875,31,1831
-Mmw1kZZ_9VlPI9ClVpW,1635242412324,3275.01074,4524.04395,71.2,603,0,92,29.1875,31,1832
-Mmw1rqARoIcn8RH3nLQ,1635242442123,3235.03516,4468.82373,71.2,609,0,92,29.1875,31,1833
-Mmw1z6mvd9U8zUJZthf,1635242471922,3278.40845,4524.04395,71.2,613,0,92,29.1875,30.9,1834
-Mmw25OT2CYdtN-A6qlb,1635242501726,3278.40845,4524.04395,71.2,618,0,92,29.1875,30.9,1835
-Mmw2CfWd9yqTc4Zp-ir,1635242531553,3274.48779,4524.04395,71.4,623,0,92,29.1875,30.9,1836
-Mmw2JxEWuPcea-Qw1n1,1635242561360,3274.48779,4524.04395,71.4,624,0,92,29.1875,30.9,1837
-Mmw2RDyLZfeI1evNvec,1635242591167,3270.57104,4524.04395,71.6,628,0,92,29.125,30.9,1838
-Mmw2YisabVZLIU7v6qn,1635242621880,3272.52856,4524.04395,71.5,640,0,92,29.1875,30.9,1839
-Mmw2f0-0zIGEiXiDNTs,1635242651712,2391.4314,3615.84961,71.6,636,0,92,29.1875,30.9,1840
-Mmw2mHheW5ncMy_K0SQ,1635242681517,3115.2981,4414.19336,71.5,640,0,92,29.1875,30.9,1841
-Mmw2t_BkjNOgzMGHcC_,1635242711372,2680.79224,3708.22827,71.6,643,0,92,29.125,30.9,1842
-Mmw3-rElY1iluzmtTYc,1635242741199,3275.40283,4579.86133,71.7,651,0,92,29.125,30.7,1843
-Mmw377vMnlwI9YOBLKN,1635242771003,3311.84863,4524.04395,71.9,656,0,92,29.125,30.7,1844
-Mmw3EPgFTomPWStewqm,1635242800812,3306.43115,4524.04395,72,657,0,92,29.125,30.8,1845
-Mmw3LyRyM74k8Nl8pVd,1635242831772,3304.45142,4524.04395,72.1,640,0,93,29.1875,30.8,1846
-Mmw3TF43-tqdxMUnAE5,1635242861573,3264.17822,4524.04395,72.1,671,0,92,29.125,30.8,1847
-Mmw3_WjnnoUaMKM_8iZ,1635242891375,3264.17822,4579.86133,72.1,674,0,92,29.125,30.8,1848
-Mmw3gnbzaIA_2dk0jYl,1635242921192,3306.43115,4524.04395,72,679,0,92,29.125,30.8,1849
-Mmw3o4PZQ6BPFJc2_zo,1635242951003,3264.69946,4579.86133,71.9,688,0,92,29.125,30.9,1850
-Mmw3vMAYhgW62pckI4j,1635242980812,3303.00024,4468.82373,72,692,0,92,29.125,30.9,1851
-Mmw41rtCUgT2ZrefA2X,1635243011577,2677.58325,3708.22827,71.8,695,0,92,29.125,30.9,1852
-Mmw498qCL0y4E3k9ogl,1635243041399,3268.09082,4414.19336,71.9,704,0,92,29.125,30.8,1853
-Mmw4GQmRgHxiQuyZrdE,1635243071218,3308.41162,4524.04395,71.9,717,0,92,29.125,30.8,1854
-Mmw4Nh_fnXzHIYVcjhQ,1635243101029,3266.13428,4524.04395,72,720,0,92,29.125,30.8,1855
-Mmw4UzYNpcscyn6qTvU,1635243130852,3268.09082,4579.86133,71.9,727,0,92,29.125,30.8,1856
-Mmw4bGcyACs6yD4EJM3,1635243160680,3309.86621,4524.04395,72,730,0,92,29.125,30.7,1857
-Mmw4iYPsjU1TiMwPayS,1635243190491,2678.75952,4524.04395,71.9,712,0,93,29.125,30.8,1858
-Mmw4q38nB8pXXgkZrFV,1635243221258,3266.13428,4414.19336,72,750,0,92,29.125,30.8,1859
-Mmw4xM0PBM3m-PPTmcD,1635243251137,3271.48437,4468.82373,71.9,758,0,92,29.125,30.7,1860
-Mmw53cbctTprZYLjRNq,1635243280935,3151.07935,4414.19336,72,763,0,92,29.125,30.7,1861
-Mmw5AuGa1CM42u2HIW6,1635243310737,3149.19336,4524.04395,72.1,767,0,92,29.125,30.7,1862
-Mmw5IB1906jYw4q0uQ0,1635243340546,3070.53467,4579.86133,72.2,777,0,92,29.125,30.7,1863
-Mmw5PSostPiNbIW3gnN,1635243370356,2782.3999,3708.22827,72.2,785,0,92,29.125,30.6,1864
-Mmw5WjXyZLFEoP0YeKo,1635243400162,3263.65698,4524.04395,72.3,794,0,92,29.125,30.7,1865
-Mmw5dEeH0pcvhCEOr0V,1635243430891,3186.31934,4414.19336,72.2,807,0,92,29.125,30.7,1866
-Mmw5kW_dN7-5CDtCd9n,1635243460709,3269.00415,4524.04395,72.2,787,0,93,29.125,30.6,1867
-Mmw5rnVT_umj3lYr3zv,1635243490528,3267.04761,4524.04395,72.3,827,0,92,29.125,30.6,1868
-Mmw5z4GqUOXuH9_K71d,1635243520337,2671.92114,3708.22827,72.5,843,0,92,29.125,30.7,1869
-Mmw65MBrYAA_dh8xBiy,1635243550156,3258.31519,4579.86133,72.4,855,0,92,29.125,30.8,1870
-Mmw6CdGzZZXV9Sqs_-u,1635243579985,3346.62988,4579.86133,72.2,869,0,92,29.0625,30.7,1871
-Mmw6Jv3d-s_AVr2S5HJ,1635243609797,3303.9231,4579.86133,72.3,880,0,92,29.0625,30.7,1872
-Mmw6RQtfopFGz58N6Zs,1635243640570,3303.9231,4524.04395,72.3,901,0,92,29.0625,30.7,1873
-Mmw6YhqHrhN9WLinDJx,1635243670390,3265.61255,4524.04395,72.2,916,0,92,29.0625,30.7,1874
-Mmw6ezphckPgG7Dz9lv,1635243700213,3307.88354,4524.04395,72.1,942,0,92,29.0625,30.7,1875
-Mmw6mGmB65X1DF_6bZa,1635243730034,3307.88354,4524.04395,72.1,962,0,92,29.0625,30.7,1876
-Mmw6tYY0z9wpJM9oNTS,1635243759844,3298.51611,4524.04395,72.4,960,0,93,29.0625,30.8,1877
-Mmw7-rBHfyBq-o1IkXP,1635243789773,3262.2229,4524.04395,72.2,1030,0,92,29.0625,30.8,1878
-Mmw77Mr71VFT7vymAHI,1635243820535,3459.55518,4693.31152,72.6,1055,0,92,29.0625,30.8,1879
-Mmw7Edm8dzJdY_U8F5F,1635243850354,3379.14429,4579.86133,72.8,1085,0,92,29.0625,30.6,1880
-Mmw7Lvu_01DGLvM48Uf,1635243880186,3246.08789,4524.04395,73.2,1118,0,92,29.0625,30.7,1881
-Mmw7U831FNaPPOmvUqJ,1635243913797,2657.10596,3850.62231,73.6,1154,0,92,29.0625,30.6,1882
